Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
390-80-5128,Cairo,Nashik,Member,Female,Health and beauty,1589.4499999999998,1,79.4725,1668.9225000000001,1/28/2019,5:58:00 PM,Credit card,1589.4499999999998,4.761904762,79.4725,9.5
235-46-8343,Giza,Amravati,Member,Male,Food and beverages,2295.78,10,1147.89,24105.690000000002,2/14/2019,11:26:00 AM,Credit card,22957.800000000003,4.761904762,1147.89,8.9
453-12-7053,Giza,Amravati,Normal,Male,Fashion accessories,3796.42,3,569.463,11958.723,03-10-2019,5:38:00 PM,Credit card,11389.26,4.761904762,569.463,6.5
296-11-7041,Cairo,Nashik,Member,Female,Health and beauty,2246.81,1,112.34049999999999,2359.1505,01-12-2019,8:07:00 PM,Credit card,2246.81,4.761904762,112.34049999999999,5.3
449-27-2918,Cairo,Nashik,Member,Female,Sports and travel,3246.9599999999996,1,162.34799999999998,3409.308,3/26/2019,11:02:00 AM,Credit card,3246.9599999999996,4.761904762,162.34799999999998,9.6
891-01-7034,Cairo,Nashik,Normal,Female,Electronic accessories,6200.929999999999,6,1860.279,39065.859,01-01-2019,7:07:00 PM,Cash,37205.58,4.761904762,1860.279,6.7
744-09-5786,Cairo,Nashik,Normal,Male,Electronic accessories,1826.8300000000002,6,548.049,11509.029,01-02-2019,6:50:00 PM,Cash,10960.98,4.761904762,548.049,7.6
727-17-0390,Alex,Pune,Normal,Female,Food and beverages,5279.63,5,1319.9075,27718.0575,3/16/2019,12:43:00 PM,Ewallet,26398.15,4.761904762,1319.9075,4.8
568-88-3448,Alex,Pune,Normal,Male,Health and beauty,2075.0,1,103.75,2178.75,03-03-2019,3:09:00 PM,Ewallet,2075.0,4.761904762,103.75,5.5
187-83-5490,Alex,Pune,Member,Male,Electronic accessories,1723.9099999999999,4,344.782,7240.422,1/31/2019,1:47:00 PM,Cash,6895.639999999999,4.761904762,344.782,4.7
767-54-1907,Cairo,Nashik,Member,Female,Fashion accessories,2453.48,5,613.37,12880.77,2/13/2019,4:59:00 PM,Cash,12267.400000000001,4.761904762,613.37,6.9
710-46-4433,Cairo,Nashik,Member,Female,Food and beverages,6424.200000000001,9,2890.89,60708.689999999995,2/15/2019,2:15:00 PM,Credit card,57817.8,4.761904762,2890.89,4.5
533-33-5337,Cairo,Nashik,Normal,Male,Electronic accessories,6589.37,10,3294.685,69188.38500000001,02-07-2019,8:24:00 PM,Cash,65893.7,4.761904762,3294.685,6.2
325-90-8763,Giza,Amravati,Member,Female,Electronic accessories,3865.31,10,1932.655,40585.755000000005,1/27/2019,1:58:00 PM,Cash,38653.1,4.761904762,1932.655,7.6
729-46-7422,Giza,Amravati,Normal,Male,Food and beverages,2978.87,1,148.9435,3127.8135,2/23/2019,4:52:00 PM,Credit card,2978.87,4.761904762,148.9435,7.9
639-76-1242,Giza,Amravati,Normal,Male,Food and beverages,3363.1600000000003,5,840.7900000000001,17656.59,02-03-2019,3:19:00 PM,Cash,16815.8,4.761904762,840.7900000000001,4.5
234-03-4040,Cairo,Nashik,Member,Female,Food and beverages,6063.15,10,3031.575,63663.075,03-03-2019,12:25:00 PM,Credit card,60631.5,4.761904762,3031.575,8.7
326-71-2155,Giza,Amravati,Normal,Female,Sports and travel,6137.85,4,1227.57,25778.969999999998,02-03-2019,10:02:00 AM,Cash,24551.4,4.761904762,1227.57,6.1
320-32-8842,Giza,Amravati,Member,Female,Food and beverages,1877.46,1,93.873,1971.333,3/17/2019,6:58:00 PM,Cash,1877.46,4.761904762,93.873,6.4
470-32-9057,Alex,Pune,Member,Male,Food and beverages,4261.22,5,1065.305,22371.405000000002,3/28/2019,3:31:00 PM,Credit card,21306.1,4.761904762,1065.305,9.1
878-30-2331,Giza,Amravati,Member,Female,Sports and travel,4527.65,10,2263.825,47540.325,03-02-2019,11:22:00 AM,Credit card,45276.5,4.761904762,2263.825,7.1
440-59-5691,Giza,Amravati,Member,Female,Health and beauty,3083.45,7,1079.2075,22663.357500000002,02-08-2019,1:12:00 PM,Credit card,21584.15,4.761904762,1079.2075,7.7
554-53-3790,Cairo,Nashik,Normal,Male,Sports and travel,3072.6600000000003,6,921.798,19357.758,3/22/2019,6:33:00 PM,Cash,18435.96,4.761904762,921.798,4.5
746-19-0921,Giza,Amravati,Normal,Male,Food and beverages,1791.1399999999999,1,89.557,1880.697,02-09-2019,10:02:00 AM,Ewallet,1791.1399999999999,4.761904762,89.557,7.2
233-34-0817,Giza,Amravati,Member,Female,Electronic accessories,8203.720000000001,1,410.18600000000004,8613.905999999999,2/15/2019,11:21:00 AM,Cash,8203.720000000001,4.761904762,410.18600000000004,8.4
767-05-1286,Giza,Amravati,Member,Female,Home and lifestyle,6952.91,6,2085.873,43803.333,1/23/2019,12:10:00 PM,Ewallet,41717.46,4.761904762,2085.873,5.4
340-21-9136,Alex,Pune,Member,Female,Sports and travel,3324.1499999999996,4,664.8299999999999,13961.43,1/25/2019,11:40:00 AM,Cash,13296.599999999999,4.761904762,664.8299999999999,9.7
405-31-3305,Alex,Pune,Member,Male,Fashion accessories,3579.7900000000004,10,1789.8950000000002,37587.795,02-02-2019,6:31:00 PM,Credit card,35797.9,4.761904762,1789.8950000000002,5.5
731-59-7531,Cairo,Nashik,Member,Male,Health and beauty,6023.3099999999995,8,2409.324,50595.804,3/30/2019,5:58:00 PM,Cash,48186.479999999996,4.761904762,2409.324,4.6
676-39-6028,Alex,Pune,Member,Female,Electronic accessories,5348.5199999999995,5,1337.1299999999999,28079.73,3/30/2019,5:04:00 PM,Cash,26742.6,4.761904762,1337.1299999999999,6.6
502-05-1910,Alex,Pune,Normal,Male,Health and beauty,5409.9400000000005,3,811.491,17041.311,2/25/2019,8:35:00 PM,Credit card,16229.82,4.761904762,811.491,6.3
485-30-8700,Alex,Pune,Normal,Female,Sports and travel,2760.58,5,690.145,14493.045,3/18/2019,4:10:00 PM,Credit card,13802.900000000001,4.761904762,690.145,4.2
598-47-9715,Giza,Amravati,Normal,Male,Electronic accessories,6977.8099999999995,4,1395.562,29306.802,03-07-2019,4:54:00 PM,Ewallet,27911.239999999998,4.761904762,1395.562,4.4
701-69-8742,Cairo,Nashik,Normal,Male,Sports and travel,2852.7099999999996,10,1426.3549999999998,29953.454999999998,3/16/2019,10:11:00 AM,Ewallet,28527.1,4.761904762,1426.3549999999998,6.7
575-67-1508,Alex,Pune,Normal,Male,Electronic accessories,3203.8,1,160.19,3363.9900000000002,1/29/2019,11:26:00 AM,Ewallet,3203.8,4.761904762,160.19,6.7
541-08-3113,Giza,Amravati,Normal,Male,Food and beverages,5475.51,8,2190.204,45994.284,02-02-2019,8:29:00 PM,Cash,43804.08,4.761904762,2190.204,8.4
246-11-3901,Giza,Amravati,Normal,Female,Electronic accessories,2722.3999999999996,10,1361.1999999999998,28585.199999999997,2/15/2019,12:12:00 PM,Cash,27224.0,4.761904762,1361.1999999999998,6.2
674-15-9296,Alex,Pune,Normal,Male,Sports and travel,3082.62,5,770.655,16183.755000000001,01-08-2019,1:05:00 PM,Ewallet,15413.099999999999,4.761904762,770.655,5.0
305-18-3552,Cairo,Nashik,Member,Male,Home and lifestyle,5011.54,10,2505.77,52621.17,02-12-2019,4:19:00 PM,Cash,50115.399999999994,4.761904762,2505.77,6.0
493-65-6248,Giza,Amravati,Member,Female,Sports and travel,3069.3399999999997,10,1534.6699999999998,32228.070000000003,01-01-2019,7:48:00 PM,Credit card,30693.4,4.761904762,1534.6699999999998,7.0
438-01-4015,Cairo,Nashik,Member,Female,Sports and travel,4107.67,4,821.534,17252.214,3/21/2019,3:25:00 PM,Ewallet,16430.68,4.761904762,821.534,6.6
709-58-4068,Cairo,Nashik,Normal,Female,Fashion accessories,3410.4700000000003,10,1705.2350000000001,35809.935,2/28/2019,2:42:00 PM,Cash,34104.7,4.761904762,1705.2350000000001,7.3
795-49-7276,Alex,Pune,Normal,Male,Fashion accessories,3083.45,4,616.6899999999999,12950.49,3/23/2019,6:59:00 PM,Ewallet,12333.8,4.761904762,616.6899999999999,8.3
556-72-8512,Giza,Amravati,Normal,Male,Home and lifestyle,1905.68,1,95.28399999999999,2000.964,1/30/2019,8:47:00 PM,Cash,1905.68,4.761904762,95.28399999999999,4.3
627-95-3243,Cairo,Nashik,Member,Female,Home and lifestyle,6447.4400000000005,9,2901.3480000000004,60928.308000000005,02-04-2019,1:21:00 PM,Ewallet,58026.96,4.761904762,2901.3480000000004,9.8
686-41-0932,Cairo,Nashik,Normal,Female,Fashion accessories,2880.1000000000004,2,288.01,6048.21,3/13/2019,7:48:00 PM,Ewallet,5760.200000000001,4.761904762,288.01,8.2
510-09-5628,Alex,Pune,Member,Female,Fashion accessories,1631.78,10,815.89,17133.690000000002,3/15/2019,6:20:00 PM,Credit card,16317.8,4.761904762,815.89,7.2
608-04-3797,Cairo,Nashik,Member,Female,Health and beauty,2101.56,8,840.624,17653.104,03-05-2019,8:24:00 PM,Ewallet,16812.48,4.761904762,840.624,8.7
148-82-2527,Giza,Amravati,Member,Female,Home and lifestyle,1005.9599999999999,10,502.97999999999996,10562.58,03-05-2019,1:44:00 PM,Credit card,10059.6,4.761904762,502.97999999999996,8.4
437-53-3084,Cairo,Nashik,Normal,Male,Fashion accessories,8290.87,2,829.0870000000001,17410.827,2/26/2019,11:48:00 AM,Ewallet,16581.74,4.761904762,829.0870000000001,7.1
632-32-4574,Cairo,Nashik,Normal,Male,Sports and travel,6301.360000000001,8,2520.544,52931.424,3/20/2019,2:14:00 PM,Cash,50410.880000000005,4.761904762,2520.544,5.5
556-97-7101,Giza,Amravati,Normal,Female,Electronic accessories,5247.26,2,524.726,11019.246,01-01-2019,3:51:00 PM,Cash,10494.52,4.761904762,524.726,8.5
862-59-8517,Giza,Amravati,Normal,Female,Food and beverages,7489.919999999999,6,2246.976,47186.49599999999,1/27/2019,11:17:00 AM,Cash,44939.520000000004,4.761904762,2246.976,6.2
401-18-8016,Cairo,Nashik,Member,Female,Sports and travel,8144.79,1,407.2395,8552.0295,1/21/2019,5:36:00 PM,Cash,8144.79,4.761904762,407.2395,8.9
420-18-8989,Alex,Pune,Member,Female,Sports and travel,4276.16,8,1710.464,35919.744,02-02-2019,3:47:00 PM,Cash,34209.28,4.761904762,1710.464,9.6
277-63-2961,Cairo,Nashik,Member,Male,Sports and travel,6139.51,1,306.9755,6446.4855,02-03-2019,3:53:00 PM,Credit card,6139.51,4.761904762,306.9755,5.4
573-98-8548,Giza,Amravati,Member,Female,Fashion accessories,2647.7,1,132.385,2780.0849999999996,01-05-2019,12:40:00 PM,Ewallet,2647.7,4.761904762,132.385,9.1
620-02-2046,Giza,Amravati,Normal,Male,Home and lifestyle,5760.200000000001,2,576.02,12096.42,1/27/2019,7:48:00 PM,Ewallet,11520.400000000001,4.761904762,576.02,9.0
282-35-2475,Cairo,Nashik,Normal,Female,Sports and travel,7744.7300000000005,2,774.473,16263.932999999999,3/25/2019,5:53:00 PM,Cash,15489.460000000001,4.761904762,774.473,6.3
511-54-3087,Cairo,Nashik,Normal,Male,Sports and travel,7341.35,1,367.06750000000005,7708.4175000000005,2/25/2019,4:36:00 PM,Credit card,7341.35,4.761904762,367.06750000000005,9.5
726-29-6793,Alex,Pune,Member,Male,Electronic accessories,2006.94,8,802.7760000000001,16858.296,1/28/2019,8:54:00 PM,Ewallet,16055.52,4.761904762,802.7760000000001,9.8
387-49-4215,Cairo,Nashik,Member,Female,Sports and travel,4025.5,3,603.825,12680.325,01-08-2019,12:50:00 PM,Cash,12076.5,4.761904762,603.825,6.7
862-17-9201,Cairo,Nashik,Normal,Female,Food and beverages,6976.15,6,2092.845,43949.744999999995,1/29/2019,10:48:00 AM,Credit card,41856.9,4.761904762,2092.845,7.7
291-21-5991,Cairo,Nashik,Member,Male,Health and beauty,5087.07,5,1271.7675,26707.117499999997,3/29/2019,2:28:00 PM,Cash,25435.35,4.761904762,1271.7675,7.0
602-80-9671,Giza,Amravati,Member,Female,Home and lifestyle,1323.85,6,397.15500000000003,8340.255,02-09-2019,5:15:00 PM,Credit card,7943.1,4.761904762,397.15500000000003,5.1
347-72-6115,Cairo,Nashik,Member,Female,Sports and travel,7531.419999999999,7,2635.997,55355.937,1/16/2019,6:03:00 PM,Credit card,52719.939999999995,4.761904762,2635.997,6.2
209-61-0206,Alex,Pune,Normal,Female,Home and lifestyle,3561.5299999999997,5,890.3824999999999,18698.0325,01-05-2019,5:29:00 PM,Ewallet,17807.65,4.761904762,890.3824999999999,6.1
595-27-4851,Alex,Pune,Normal,Female,Fashion accessories,4505.24,7,1576.834,33113.514,1/27/2019,6:05:00 PM,Ewallet,31536.679999999997,4.761904762,1576.834,9.3
189-52-0236,Alex,Pune,Normal,Male,Electronic accessories,8262.65,7,2891.9275000000002,60730.4775,3/14/2019,12:07:00 PM,Cash,57838.55,4.761904762,2891.9275000000002,7.6
503-07-0930,Giza,Amravati,Member,Male,Sports and travel,4846.37,7,1696.2295,35620.8195,2/23/2019,7:49:00 PM,Credit card,33924.590000000004,4.761904762,1696.2295,8.2
413-20-6708,Giza,Amravati,Member,Female,Fashion accessories,4272.01,1,213.6005,4485.6105,3/18/2019,3:52:00 PM,Ewallet,4272.01,4.761904762,213.6005,8.5
425-85-2085,Cairo,Nashik,Member,Male,Health and beauty,4553.38,5,1138.345,23905.245,3/29/2019,4:48:00 PM,Ewallet,22766.9,4.761904762,1138.345,9.8
521-18-7827,Giza,Amravati,Member,Male,Home and lifestyle,3269.37,5,817.3425,17164.1925,1/22/2019,8:46:00 PM,Credit card,16346.849999999999,4.761904762,817.3425,8.7
220-28-1851,Alex,Pune,Normal,Male,Home and lifestyle,2882.5899999999997,2,288.259,6053.439,03-01-2019,6:14:00 PM,Ewallet,5765.179999999999,4.761904762,288.259,9.7
600-38-9738,Giza,Amravati,Member,Male,Sports and travel,5969.360000000001,5,1492.3400000000001,31339.14,1/17/2019,3:05:00 PM,Credit card,29846.800000000003,4.761904762,1492.3400000000001,4.3
734-91-1155,Cairo,Nashik,Normal,Female,Electronic accessories,3793.9300000000003,3,569.0894999999999,11950.879500000001,3/26/2019,10:34:00 AM,Credit card,11381.789999999999,4.761904762,569.0894999999999,7.7
451-28-5717,Giza,Amravati,Member,Female,Home and lifestyle,6903.110000000001,6,2070.933,43489.593,3/20/2019,11:23:00 AM,Cash,41418.659999999996,4.761904762,2070.933,7.3
609-81-8548,Alex,Pune,Member,Female,Home and lifestyle,3107.52,6,932.256,19577.376,02-06-2019,1:55:00 PM,Credit card,18645.12,4.761904762,932.256,5.9
133-14-7229,Giza,Amravati,Normal,Male,Health and beauty,5218.21,2,521.821,10958.240999999998,01-01-2019,11:43:00 AM,Cash,10436.42,4.761904762,521.821,5.0
534-01-4457,Alex,Pune,Normal,Male,Food and beverages,6781.929999999999,6,2034.5790000000002,42726.159,1/27/2019,2:36:00 PM,Credit card,40691.58,4.761904762,2034.5790000000002,8.0
719-89-8991,Alex,Pune,Member,Female,Sports and travel,7587.03,5,1896.7575,39831.9075,2/25/2019,4:03:00 PM,Ewallet,37935.15,4.761904762,1896.7575,7.1
286-62-6248,Cairo,Nashik,Normal,Male,Fashion accessories,3254.4300000000003,4,650.886,13668.606,1/16/2019,8:03:00 PM,Credit card,13017.720000000001,4.761904762,650.886,9.0
339-38-9982,Cairo,Nashik,Member,Male,Fashion accessories,4968.38,2,496.83799999999997,10433.598,1/13/2019,2:55:00 PM,Ewallet,9936.76,4.761904762,496.83799999999997,6.7
827-44-5872,Cairo,Nashik,Member,Female,Food and beverages,4511.88,10,2255.94,47374.74,02-07-2019,11:28:00 AM,Credit card,45118.8,4.761904762,2255.94,6.1
827-77-7633,Alex,Pune,Normal,Male,Sports and travel,8141.47,9,3663.6615,76936.8915,2/17/2019,7:41:00 PM,Cash,73273.23,4.761904762,3663.6615,9.3
287-83-1405,Alex,Pune,Normal,Male,Health and beauty,2110.69,6,633.207,13297.347,02-12-2019,7:01:00 PM,Ewallet,12664.140000000001,4.761904762,633.207,7.0
435-13-4908,Alex,Pune,Member,Male,Fashion accessories,7194.4400000000005,8,2877.776,60433.295999999995,1/24/2019,6:04:00 PM,Credit card,57555.520000000004,4.761904762,2877.776,7.2
857-67-9057,Cairo,Nashik,Normal,Male,Electronic accessories,1904.85,10,952.425,20000.925,02-06-2019,7:20:00 PM,Ewallet,19048.5,4.761904762,952.425,8.2
236-27-1144,Giza,Amravati,Normal,Female,Food and beverages,1353.7299999999998,9,609.1785,12792.748500000002,3/26/2019,10:31:00 AM,Ewallet,12183.57,4.761904762,609.1785,8.4
892-05-6689,Alex,Pune,Normal,Female,Home and lifestyle,2350.56,5,587.64,12340.44,03-11-2019,1:28:00 PM,Ewallet,11752.8,4.761904762,587.64,6.2
583-41-4548,Giza,Amravati,Normal,Male,Home and lifestyle,1383.6100000000001,7,484.2635,10169.5335,02-07-2019,11:36:00 AM,Ewallet,9685.27,4.761904762,484.2635,7.4
339-12-4827,Cairo,Nashik,Member,Female,Fashion accessories,6138.679999999999,1,306.93399999999997,6445.6140000000005,01-05-2019,11:32:00 AM,Credit card,6138.679999999999,4.761904762,306.93399999999997,5.0
643-38-7867,Alex,Pune,Normal,Male,Home and lifestyle,8129.0199999999995,1,406.451,8535.471,03-07-2019,11:44:00 AM,Ewallet,8129.0199999999995,4.761904762,406.451,6.9
308-81-0538,Alex,Pune,Normal,Female,Fashion accessories,6063.15,4,1212.6299999999999,25465.23,2/25/2019,5:16:00 PM,Credit card,24252.6,4.761904762,1212.6299999999999,4.9
358-88-9262,Giza,Amravati,Member,Female,Food and beverages,7260.84,6,2178.252,45743.292,02-01-2019,6:43:00 PM,Ewallet,43565.04,4.761904762,2178.252,5.1
460-35-4390,Alex,Pune,Normal,Male,Home and lifestyle,2546.44,3,381.966,8021.286,1/22/2019,11:00:00 AM,Ewallet,7639.320000000001,4.761904762,381.966,9.1
343-87-0864,Giza,Amravati,Member,Male,Health and beauty,6298.04,1,314.902,6612.942000000001,01-03-2019,10:30:00 AM,Credit card,6298.04,4.761904762,314.902,7.1
173-50-1108,Cairo,Nashik,Member,Female,Sports and travel,1674.94,4,334.98799999999994,7034.748,2/13/2019,12:14:00 PM,Credit card,6699.76,4.761904762,334.98799999999994,5.0
243-47-2663,Giza,Amravati,Member,Male,Electronic accessories,1557.9099999999999,6,467.37300000000005,9814.833,1/28/2019,4:43:00 PM,Credit card,9347.460000000001,4.761904762,467.37300000000005,5.5
841-18-8232,Cairo,Nashik,Normal,Female,Food and beverages,5909.6,1,295.48,6205.080000000001,01-05-2019,8:40:00 PM,Credit card,5909.6,4.761904762,295.48,9.2
701-23-5550,Cairo,Nashik,Member,Male,Home and lifestyle,3221.23,4,644.246,13529.166000000001,3/19/2019,1:40:00 PM,Ewallet,12884.92,4.761904762,644.246,4.9
647-50-1224,Alex,Pune,Normal,Female,Fashion accessories,2441.86,10,1220.93,25639.530000000002,01-12-2019,4:23:00 PM,Ewallet,24418.6,4.761904762,1220.93,8.9
541-48-8554,Alex,Pune,Normal,Male,Sports and travel,5058.85,9,2276.4825,47806.1325,01-07-2019,12:08:00 PM,Credit card,45529.649999999994,4.761904762,2276.4825,6.0
539-21-7227,Cairo,Nashik,Normal,Female,Sports and travel,4277.82,5,1069.455,22458.554999999997,1/26/2019,5:45:00 PM,Cash,21389.1,4.761904762,1069.455,4.2
213-32-1216,Alex,Pune,Normal,Female,Electronic accessories,5482.9800000000005,6,1644.894,34542.774,1/23/2019,10:28:00 AM,Cash,32897.880000000005,4.761904762,1644.894,7.3
747-58-7183,Cairo,Nashik,Normal,Male,Fashion accessories,4753.41,3,713.0115000000001,14973.2415,02-09-2019,8:31:00 PM,Ewallet,14260.23,4.761904762,713.0115000000001,6.5
582-52-8065,Cairo,Nashik,Normal,Female,Fashion accessories,4507.7300000000005,9,2028.4785,42598.048500000004,2/22/2019,10:49:00 AM,Cash,40569.57,4.761904762,2028.4785,8.9
210-57-1719,Cairo,Nashik,Normal,Female,Health and beauty,4833.92,9,2175.2639999999997,45680.544,02-05-2019,12:34:00 PM,Cash,43505.28,4.761904762,2175.2639999999997,9.7
399-69-4630,Giza,Amravati,Normal,Male,Electronic accessories,1843.43,6,553.029,11613.609,03-07-2019,10:23:00 AM,Credit card,11060.58,4.761904762,553.029,8.6
134-75-2619,Alex,Pune,Member,Male,Electronic accessories,1603.56,7,561.246,11786.166000000001,3/25/2019,6:51:00 PM,Cash,11224.92,4.761904762,561.246,6.9
356-44-8813,Cairo,Nashik,Normal,Male,Home and lifestyle,3110.8399999999997,3,466.626,9799.146,1/20/2019,1:45:00 PM,Credit card,9332.52,4.761904762,466.626,7.7
198-66-9832,Cairo,Nashik,Member,Female,Fashion accessories,5979.320000000001,2,597.932,12556.572,02-04-2019,7:38:00 PM,Cash,11958.640000000001,4.761904762,597.932,9.5
283-26-5248,Giza,Amravati,Member,Female,Food and beverages,8177.16,10,4088.58,85860.18000000001,1/30/2019,8:23:00 PM,Ewallet,81771.6,4.761904762,4088.58,4.5
712-39-0363,Alex,Pune,Member,Male,Food and beverages,3457.7799999999997,6,1037.3339999999998,21784.014000000003,01-02-2019,3:24:00 PM,Ewallet,20746.68,4.761904762,1037.3339999999998,5.6
218-59-9410,Alex,Pune,Member,Female,Home and lifestyle,6010.860000000001,3,901.6289999999999,18934.209,3/29/2019,4:54:00 PM,Ewallet,18032.579999999998,4.761904762,901.6289999999999,8.2
174-75-0888,Cairo,Nashik,Normal,Male,Electronic accessories,1791.1399999999999,9,806.013,16926.273,3/14/2019,12:32:00 PM,Cash,16120.26,4.761904762,806.013,7.3
866-99-7614,Giza,Amravati,Normal,Male,Food and beverages,7403.6,10,3701.8,77737.8,02-11-2019,3:42:00 PM,Credit card,74036.0,4.761904762,3701.8,4.4
134-54-4720,Cairo,Nashik,Normal,Female,Electronic accessories,3520.86,8,1408.344,29575.224,1/30/2019,1:58:00 PM,Ewallet,28166.88,4.761904762,1408.344,5.7
760-90-2357,Alex,Pune,Member,Male,Electronic accessories,6184.330000000001,6,1855.2990000000002,38961.279,3/20/2019,3:08:00 PM,Ewallet,37105.98,4.761904762,1855.2990000000002,5.0
514-37-2845,Cairo,Nashik,Normal,Male,Fashion accessories,8237.75,2,823.7750000000001,17299.275,3/20/2019,1:02:00 PM,Cash,16475.5,4.761904762,823.7750000000001,9.0
698-98-5964,Alex,Pune,Normal,Female,Food and beverages,6740.429999999999,10,3370.2149999999997,70774.515,1/17/2019,1:01:00 PM,Credit card,67404.3,4.761904762,3370.2149999999997,6.3
718-57-9773,Giza,Amravati,Normal,Female,Sports and travel,4094.39,10,2047.195,42991.095,02-03-2019,4:40:00 PM,Credit card,40943.9,4.761904762,2047.195,9.4
651-88-7328,Alex,Pune,Normal,Female,Fashion accessories,5456.419999999999,9,2455.3889999999997,51563.169,01-01-2019,1:55:00 PM,Cash,49107.78,4.761904762,2455.3889999999997,7.7
241-11-2261,Cairo,Nashik,Normal,Female,Fashion accessories,6628.38,7,2319.933,48718.593,01-10-2019,10:33:00 AM,Credit card,46398.659999999996,4.761904762,2319.933,5.5
408-26-9866,Giza,Amravati,Normal,Female,Sports and travel,6140.34,7,2149.119,45131.499,03-02-2019,4:42:00 PM,Ewallet,42982.380000000005,4.761904762,2149.119,4.1
834-83-1826,Cairo,Nashik,Member,Female,Home and lifestyle,6809.320000000001,5,1702.3300000000002,35748.93,2/25/2019,5:16:00 PM,Credit card,34046.6,4.761904762,1702.3300000000002,7.6
343-61-3544,Cairo,Nashik,Member,Male,Sports and travel,2213.61,10,1106.805,23242.905000000002,1/29/2019,11:48:00 AM,Cash,22136.1,4.761904762,1106.805,8.6
239-48-4278,Alex,Pune,Member,Male,Food and beverages,840.7900000000001,7,294.2765,6179.8065,03-10-2019,7:35:00 PM,Ewallet,5885.53,4.761904762,294.2765,8.3
355-34-6244,Cairo,Nashik,Normal,Male,Food and beverages,6008.37,2,600.837,12617.577000000001,1/13/2019,7:55:00 PM,Credit card,12016.74,4.761904762,600.837,8.1
550-84-8664,Alex,Pune,Normal,Male,Sports and travel,7130.53,5,1782.6325,37435.2825,3/22/2019,2:33:00 PM,Credit card,35652.65,4.761904762,1782.6325,8.6
339-96-8318,Cairo,Nashik,Member,Male,Fashion accessories,6748.7300000000005,7,2362.0555,49603.1655,03-01-2019,7:49:00 PM,Ewallet,47241.10999999999,4.761904762,2362.0555,6.3
458-61-0011,Cairo,Nashik,Normal,Male,Food and beverages,5004.9,4,1000.98,21020.579999999998,2/20/2019,6:43:00 PM,Cash,20019.6,4.761904762,1000.98,5.8
592-34-6155,Giza,Amravati,Normal,Male,Food and beverages,2636.91,4,527.3820000000001,11075.021999999999,1/14/2019,2:43:00 PM,Ewallet,10547.64,4.761904762,527.3820000000001,6.2
797-88-0493,Alex,Pune,Normal,Female,Health and beauty,5334.41,4,1066.8819999999998,22404.522,3/26/2019,1:54:00 PM,Cash,21337.64,4.761904762,1066.8819999999998,7.7
207-73-1363,Cairo,Nashik,Normal,Male,Health and beauty,5769.330000000001,2,576.933,12115.593,03-01-2019,12:15:00 PM,Ewallet,11538.660000000002,4.761904762,576.933,8.1
390-31-6381,Giza,Amravati,Normal,Male,Food and beverages,2259.2599999999998,3,338.889,7116.669,01-07-2019,12:37:00 PM,Cash,6777.78,4.761904762,338.889,7.3
443-82-0585,Alex,Pune,Member,Female,Health and beauty,6447.4400000000005,4,1289.488,27079.247999999996,02-01-2019,7:54:00 PM,Cash,25789.760000000002,4.761904762,1289.488,8.4
339-18-7061,Giza,Amravati,Member,Female,Fashion accessories,7717.34,2,771.734,16206.414,2/13/2019,3:06:00 PM,Credit card,15434.68,4.761904762,771.734,8.0
359-90-3665,Cairo,Nashik,Member,Female,Fashion accessories,1500.6399999999999,4,300.128,6302.688000000001,1/14/2019,6:03:00 PM,Credit card,6002.5599999999995,4.761904762,300.128,9.5
375-72-3056,Cairo,Nashik,Normal,Male,Sports and travel,5233.9800000000005,3,785.097,16487.037,1/19/2019,3:58:00 PM,Ewallet,15701.94,4.761904762,785.097,7.0
127-47-6963,Alex,Pune,Normal,Male,Health and beauty,4291.93,4,858.3860000000001,18026.106,03-09-2019,1:53:00 PM,Credit card,17167.72,4.761904762,858.3860000000001,9.8
278-86-2735,Alex,Pune,Normal,Female,Food and beverages,4344.22,3,651.633,13684.293000000001,3/27/2019,2:03:00 PM,Cash,13032.660000000002,4.761904762,651.633,9.2
695-28-6250,Alex,Pune,Normal,Female,Sports and travel,3573.98,5,893.495,18763.395,02-04-2019,4:38:00 PM,Ewallet,17869.9,4.761904762,893.495,7.7
379-17-6588,Giza,Amravati,Normal,Male,Fashion accessories,4947.63,10,2473.815,51950.115,3/14/2019,11:07:00 AM,Cash,49476.3,4.761904762,2473.815,5.3
227-50-3718,Alex,Pune,Normal,Male,Health and beauty,1213.46,5,303.365,6370.665,03-04-2019,12:23:00 PM,Cash,6067.299999999999,4.761904762,303.365,4.4
302-15-2162,Giza,Amravati,Member,Male,Health and beauty,3861.9900000000002,6,1158.597,24330.537,03-03-2019,10:54:00 AM,Credit card,23171.940000000002,4.761904762,1158.597,4.3
788-07-8452,Giza,Amravati,Member,Female,Home and lifestyle,2011.9199999999998,7,704.172,14787.612,1/27/2019,5:38:00 PM,Ewallet,14083.44,4.761904762,704.172,9.4
560-49-6611,Alex,Pune,Member,Female,Sports and travel,3783.14,1,189.15699999999998,3972.297,02-07-2019,2:13:00 PM,Cash,3783.14,4.761904762,189.15699999999998,9.8
880-35-0356,Alex,Pune,Member,Female,Sports and travel,6241.6,3,936.2399999999999,19661.04,02-05-2019,11:51:00 AM,Ewallet,18724.8,4.761904762,936.2399999999999,4.8
